s1__E_L1,s1__E_L2,s1__E_L3,s1__E_L4,s1__E_L5,s1__RMS_L1,s1__RMS_L2,s1__RMS_L3,s1__RMS_L4,s1__RMS_L5,s1__STD_L1,s1__STD_L2,s1__STD_L3,s1__STD_L4,s1__STD_L5,s1__MAXABS_L1,s1__MAXABS_L2,s1__MAXABS_L3,s1__MAXABS_L4,s1__MAXABS_L5,s1__KURT_L1,s1__KURT_L2,s1__KURT_L3,s1__KURT_L4,s1__KURT_L5,s1__H_abs_L1,s1__H_abs_L2,s1__H_abs_L3,s1__H_abs_L4,s1__H_abs_L5,s2__E_L1,s2__E_L2,s2__E_L3,s2__E_L4,s2__E_L5,s2__RMS_L1,s2__RMS_L2,s2__RMS_L3,s2__RMS_L4,s2__RMS_L5,s2__STD_L1,s2__STD_L2,s2__STD_L3,s2__STD_L4,s2__STD_L5,s2__MAXABS_L1,s2__MAXABS_L2,s2__MAXABS_L3,s2__MAXABS_L4,s2__MAXABS_L5,s2__KURT_L1,s2__KURT_L2,s2__KURT_L3,s2__KURT_L4,s2__KURT_L5,s2__H_abs_L1,s2__H_abs_L2,s2__H_abs_L3,s2__H_abs_L4,s2__H_abs_L5
1.1024830990722378,0.6881841062014031,0.3874514481378816,0.1965949204024849,0.29482198610819366,0.09173822278437382,0.09986832680370218,0.1009756938102956,0.09453112051365675,0.145116206170925,0.09168746943163408,0.09986174108396646,0.09925506498922293,0.09388957829495503,0.14268907408368056,0.24920635308756187,0.251166769950752,0.2754024459685678,0.19934539998704776,0.3432157904075241,2.950278084072667,3.1119232327149717,3.4045807535888746,2.456639072512777,5.140860865512202,4.593616811247211,3.9900745788330005,3.368597792635855,2.8334472620156324,2.0990768297795706,1.1645456583130156,0.7766211769275648,0.2876023662684318,0.2679483154690487,0.43197528637026456,0.09428500153173788,0.10609137276782599,0.0869970305404355,0.11036063104638699,0.17565698846865171,0.09423682473670918,0.1026828320908891,0.08691286837751806,0.10729621334972257,0.17496552538886337,0.28137217296665445,0.2120377914718635,0.18835936447472476,0.18372584646372445,0.39504033643044983,3.455984264620346,2.390003036399569,2.4578385277436636,2.236613090368584,3.4026991615612365,4.575829150321905,3.9729891910996327,3.370409373247426,2.7124598873128987,2.1639642181651193
1.0751564321138485,0.7350167843523668,0.2735303454308679,0.23754216884363438,0.1849139491547928,0.09059415548755152,0.10321054773872221,0.08484201191050834,0.10391040039897012,0.11492666890388124,0.09037270532531379,0.10314358953640058,0.08332892318048811,0.1036891518146465,0.11351779228148266,0.26041193048083955,0.2821614411580803,0.27001936242768215,0.21703543565758518,0.2618846894592986,3.3135713636516915,2.952474927720626,4.773929091332727,3.1834998390420215,3.3569935460040217,4.576918429334503,3.9801439115036334,3.2345135955944793,2.662395927633694,2.3461704023220635,1.3604271947101378,0.7802243466915706,0.405322022877767,0.19577466124601406,0.43493960833672274,0.10190652784603467,0.1063371958790247,0.10327811492808692,0.09433370679908208,0.1762586590247256,0.10175409457090806,0.10416115855659451,0.10306087162167152,0.09425827380643673,0.17614899235816442,0.2555508047076199,0.3780301508628636,0.24590624623925517,0.20556386124047107,0.34478184362637815,2.4866431217167873,4.7796232706033575,2.316407690322692,3.079030025864099,2.7034838243488872,4.607848566225488,3.931741667698009,3.427478410987866,2.654936327353112,2.2856639492122137
1.1034507714622,0.7215483732683201,0.37074918262602113,0.22100240021233794,0.23849667222562138,0.09177847422883276,0.10226056327338583,0.09877528758513879,0.10022755931387016,0.13052002370343174,0.09177333396693733,0.10066546923537202,0.09746788753231558,0.09946324801619476,0.12739564770602396,0.24559689766085224,0.23331576082198516,0.2125549049338577,0.23367649829187834,0.2291901169942402,3.279846504868442,2.6692631698454528,2.7307777764430754,3.197825970251866,2.155872494161538,4.572583445635364,3.9679868169116745,3.3231983725558565,2.684919361561642,2.317767324962643,1.2155109150289356,0.7256889981944564,0.4500264570848929,0.21648978175842798,0.6312032947579838,0.09632605709272046,0.10255355604702683,0.10882463646727254,0.09919901524401888,0.21233452292448882,0.09631657440022479,0.1019234298952043,0.10435163084018599,0.09772115614932471,0.21230664791378484,0.30580584269143957,0.26813810077117717,0.3039841110865707,0.1924968267806532,0.3216456796693302,2.7552842259219306,2.772400071270552,3.5237618322246878,2.132283551394913,1.6046296077499709,4.611616810517244,3.9609678713333314,3.232489473654108,2.8191475600818006,2.3800094442479507
1.5313094244608876,0.9248398804130535,0.3434463600062069,0.19311009433534898,0.34498910952891515,0.1081174589025693,0.11577338436672487,0.0950687230661404,0.09368954883388905,0.15697795785416935,0.1077993908418644,0.1157331703036116,0.09505829548463655,0.09185374319494084,0.1550440099689886,0.27007199805786375,0.29177778304040547,0.2203987366170702,0.19077527771457592,0.29281288336936717,2.706390161356184,3.249388476882988,3.16130744756267,3.1291700115082217,2.601440215374146,4.558661626193037,3.9391784711128417,3.3228637070797693,2.760731184711649,2.355816954942957,1.038680391281524,0.6686976558584068,0.35445387211891854,0.1541736911865303,0.5729606131998374,0.08904413483612451,0.09844425008480444,0.0965801919485235,0.08371317132884881,0.202301156906486,0.08860710198028025,0.09715800002449751,0.09657932099255444,0.07858781633994227,0.20211710390135798,0.25169529426158077,0.2965486228689252,0.23687589736950174,0.21105105914413977,0.3561431979835682,2.8122210287776617,3.399907153535066,2.835996240017851,3.1667557170316716,2.412909322533803,4.541391096527214,3.9883656562123515,3.3909951442001205,2.64265357995465,2.3367672766502223
1.3295957324536554,0.9552581153621021,0.34532790736477287,0.12721524641262116,0.19488609070569282,0.10074515245867184,0.11766189065493651,0.09532878111881682,0.0760428247803413,0.11798489331438423,0.10064193065402674,0.11765288559848745,0.09532656267224393,0.07563572052382414,0.1172565044738575,0.3071446312380426,0.2809853916784498,0.24780204538152262,0.2537044798982227,0.256652455681708,3.379837053755283,2.900946050588419,3.322890075445128,6.753151568799893,2.9994532957414735,4.606377154430822,3.964948971758245,3.2951850257693223,2.6793074234488143,2.27450580441619,1.4752354425113596,0.527776284722498,0.2510041820732666,0.21161464736706245,0.5642756665043326,0.10611945747982274,0.08745817093127949,0.0812734471549865,0.09807572384435277,0.2007620600370236,0.10604217203918621,0.0874198069294744,0.08122795856860586,0.09753481476541705,0.20065133597349044,0.3037202020013164,0.22819495557899097,0.22800531961672055,0.2008364652119084,0.33837418209989506,3.141198485821195,2.7273915891789478,3.3405240007072243,2.9344659206968133,2.2855033584116007,4.549521449650804,3.9659065560716757,3.2768487592121835,2.6572304073763835,2.3108045214667325
1.435787189307625,0.8347889564797852,0.27196488674429004,0.10021039535744543,0.2016435121092136,0.10469100989085263,0.10999268463684335,0.08459888122071772,0.06749087324070548,0.12001294933381552,0.10404489310604219,0.10959259967178109,0.08459771838135237,0.06737721732951425,0.11999299233316946,0.3426949755095078,0.24788225005182515,0.17034585753813122,0.1772861375140072,0.27761926825618566,3.5893989706431206,2.4191849164060013,2.579273015090178,3.654258360388781,4.203014681550011,4.547528970226898,3.987617923148196,3.349339613247704,2.7951460290608012,2.118744386408737,1.2894013692153248,0.7522009304055584,0.4339509778895546,0.2015820342763619,0.8216688482013845,0.09921067756863892,0.10441007020158949,0.10686328918782592,0.09572261874726701,0.24226149511299688,0.09899386426579032,0.1039513588118061,0.1044263860258431,0.09502733126096481,0.24187223049172474,0.2691854998360507,0.2846719088471595,0.3599245459642535,0.19153089642021706,0.4880427727821143,2.945347356572572,3.533680221138378,4.855715294875688,3.019742261976682,3.440514002253984,4.5755890832950845,3.857776637803271,3.2446773169898653,2.616100709388048,2.1740724731373007
1.0957227802328768,0.7250599192772537,0.2672790327452332,0.2269881746146545,0.399709878307155,0.09145652536758674,0.10250909604583444,0.08386691097479092,0.1015758056855377,0.1689695404307185,0.09093101131034226,0.10111683252848928,0.08372766699166591,0.09140459346399919,0.16628800320642337,0.3288440740328716,0.28116634339484164,0.17840336184917738,0.2623774547135772,0.308646418600797,3.8716357105019137,3.1782926093539507,3.030212994892045,3.0380173391690266,2.4857166903497485,4.583394776167445,4.010864543574189,3.2561670782546677,2.641131207843471,2.2307866952958695,1.3815079793462621,0.8187067288507036,0.35091370125023624,0.20184043666396492,0.4129313721052463,0.10269304960783726,0.10892802628745167,0.09609667572571141,0.09578395117611038,0.17174136952847904,0.1026758404328171,0.10892557308647947,0.09601175344760296,0.08954253603678049,0.17160185008655726,0.2622321689663039,0.3621665011998649,0.25987694373738185,0.2080440401877395,0.32733716329292284,2.6301280506257148,4.338718968727735,4.09267402269248,3.0612494053565067,2.413486098200998,4.6018497804042795,3.979068031455878,3.2776395352345262,2.833655480471259,2.2548745849562972
1.4904751667412866,0.6515605107979049,0.19336388452854913,0.32956997096986596,0.07250194183889733,0.10666617565357557,0.09717461578824392,0.07133388589630514,0.12239466175411,0.07196325542490285,0.10661251352901636,0.09602844703279965,0.07132236577963381,0.1058836142931684,0.07153410929127278,0.27498372397877907,0.2854196456865027,0.16249976552182296,0.2639769288120509,0.16277540220636624,2.8274087765823914,3.6643448290965637,2.577328643073499,3.4948501950753745,3.4132524146251506,4.608412778858067,3.9038395067584837,3.392093832543097,2.7100690170144524,2.257357392118895,1.2587181084704266,0.5807385962568906,0.20930486677359764,0.3194732248122825,0.6553124929995295,0.0980231359382241,0.0917414922214992,0.07421605493309057,0.12050522900994842,0.21635164712627475,0.09786619238003587,0.09152993484077153,0.07390760437098086,0.12019331982158235,0.21624754109175953,0.26161897838689047,0.2123011907401139,0.1820672398610514,0.2641089731140211,0.32498101056648954,2.8460563440442748,2.3097904819658126,3.4760392980692147,3.2555427062260023,1.5325549093511592,4.600448923753089,4.030600951069488,3.2772693557346413,2.7251565441847188,2.416925750446043
1.3973393666897254,0.611582121445692,0.4213270004681197,0.1488432800093491,0.2830002593573213,0.10327977886702862,0.09414621079182796,0.10529744842064259,0.08225328951956022,0.142177017270052,0.10319681858309054,0.0939207160729817,0.10527429645835598,0.08186356626119722,0.14212367861188618,0.24586924558646117,0.2570201429622215,0.27559572398346555,0.24133355628477005,0.24058160802957756,2.1975466723154753,2.7431822198195324,3.177331153993308,4.582083855471764,1.9690003815498145,4.670357177279149,3.9526479391027767,3.3196700171902513,2.728654953769982,2.3499648512942515,1.110659257997719,0.5412688061142952,0.6172648339356381,0.2965279299640119,0.6632329572909275,0.09207776575562351,0.0885690434120851,0.12745121191796843,0.11609712430155818,0.21765519213572113,0.09207740928751577,0.08748824150082933,0.12717228000471856,0.11604778645822476,0.21435599585155293,0.2308235220464979,0.2461102282252155,0.2897994365728159,0.23766458853056083,0.48647979004988,2.7291822361170013,3.1799894861735383,2.2187305191473925,2.6320376540719934,3.497494362574725,4.5904432753560265,3.9403019039228138,3.406574618801282,2.8172758524151744,2.2075268790852416
1.1481432336274062,0.7171842422904428,0.38829154459578463,0.18414428012781334,0.1890787166873143,0.09361865286947203,0.10195084367452996,0.1010851054408825,0.09148876735022853,0.11621369377367906,0.09294433586705635,0.10187197098925206,0.10035755116483602,0.09112402783315447,0.11400635928320639,0.2578233539802337,0.286800088662936,0.2941031765771409,0.2218537419380115,0.22412772157838823,2.7456662520031156,3.0759469511293887,4.90073287784572,3.4337960270736434,3.178134882119646,4.579683736185633,3.990866408797622,3.257404801752916,2.7140827032704595,2.1297485690019067,1.4163601158875316,0.6233749814522396,0.28059996266644993,0.2507605529459353,0.2985593628807553,0.10398033122463214,0.09504956612761023,0.08593142349486563,0.10676238547394849,0.1460331084966584,0.10365671591312099,0.09438982987216271,0.08580437352724414,0.10314887261457975,0.1451045017075969,0.36134813838055435,0.26059889477864195,0.21192383893891636,0.2139089643897957,0.25124741975438303,3.95729766512523,3.252189819858551,2.6330499884007663,2.5990695887787387,1.9277513962086454,4.546646812097295,3.956695068654759,3.3256012203006358,2.8010708087458194,2.264776234704984
1.3436482531047584,0.8512838482827471,0.34801080478274976,0.15590112681202686,0.13349040975751492,0.10127614178042849,0.11107406122295858,0.09569837549943185,0.08418084612958063,0.09764747445988514,0.1012616178688136,0.10984646822887603,0.09560256528043869,0.0825711090616288,0.09761515242415929,0.256084174728998,0.2556415453565833,0.2235664707293643,0.1486225969112419,0.17100029730648694,2.857807400884941,2.4491782982770713,2.8979481003306424,1.9498244012299355,1.712123709315922,4.54588693087734,3.9954253411107654,3.3948747993881194,2.844687686086222,2.4275716419494016,1.5294463970564687,0.7673392340686431,0.4092516510836389,0.15982618552994146,0.7737973134063192,0.1080516697525259,0.10545548096122337,0.10377755196416376,0.08523395224320728,0.23509835531513176,0.10792072226014085,0.10529791178177497,0.10352848881381796,0.08476993503822498,0.23508542389697612,0.31101902692890304,0.26913789895169266,0.273426787946571,0.1964949940972551,0.3794664521725025,2.86540225309291,2.6701108296292673,3.007106232509345,2.9325636938502306,1.7409672580429139,4.598003007753282,3.9455382281633096,3.2789150713523014,2.7619758174128886,2.3983151998245953
1.284457138651916,0.7484162185546077,0.4967959950968205,0.24745146873545604,0.29593653488218535,0.09902028239500807,0.10414706843262683,0.11433975169789981,0.10605561764201753,0.14539024699117922,0.09789611474169432,0.10371178843337955,0.11433400182431945,0.10400006749388224,0.14387104251270305,0.23919437202606192,0.326498512314113,0.2842090267971239,0.25756110821660466,0.305853483144084,2.2718733876155155,3.474305318522703,2.9669640611390946,2.90278833304179,2.3052139247956784,4.6368008589339285,3.946352975879511,3.355264165018156,2.733051738575268,2.3275637481289557,0.9767851458368402,0.714195345092162,0.33002974455661016,0.1392757225069204,0.5806155499005112,0.08635030491584757,0.10173817953575111,0.093193311336198,0.07956578824724526,0.20364807703145135,0.08634376658853171,0.10150674340948171,0.09318028313479587,0.07845008698859063,0.20332174123559993,0.20920487969566748,0.2753746012396483,0.26245688367781517,0.2141404003949259,0.4923686591444261,2.6722228320797883,2.835053282312237,3.60026928906375,4.233757911458819,3.75481685741517,4.5776029371659295,4.001053903231489,3.2664858798416034,2.7253808152468797,2.259940067239244
1.2251214487359823,0.9097860498436163,0.3536631793255847,0.18897988548921357,0.3049335840279708,0.09670611215303607,0.114827283648954,0.09647240938074426,0.09268222480586152,0.14758377379546914,0.09648495363041443,0.11331101249903504,0.09633749049434015,0.0919977345724039,0.14757204098385684,0.29770816117233867,0.2592796443222119,0.21092660287290857,0.22776561350450766,0.24925220527724054,3.373237569594895,2.66401892577743,2.273780917890477,3.2273702241674047,1.7807101943618402,4.585600125251613,3.976880974827836,3.3773970092024563,2.7157738553713053,2.4209306313669727,1.321251761399693,0.4888729414015847,0.48734044187323705,0.12453767976006065,0.4595332699453237,0.10042853831652934,0.08417312571585178,0.11324640599307487,0.07523831221829276,0.18117341139387574,0.10042851666365171,0.08294187751011245,0.11320377387293128,0.0724044188373921,0.18015172574002994,0.28005291197158166,0.16894278032969948,0.2172428948880502,0.1516040652112426,0.3224782176525734,2.8598059104656994,2.193512080412865,2.380411940621445,2.1160807688919676,1.8336157547735357,4.583116418179487,3.9790062398702783,3.3962817183793303,2.906471691929291,2.32282279935873
1.107178823584316,0.6706100252351529,0.39804669951985094,0.1552871714029611,0.2003370788692136,0.09193338210312096,0.0985849170663202,0.10234702313823903,0.08401492600153669,0.1196235401072923,0.09165015606403927,0.09655867272448174,0.10219698824031707,0.08387273557852576,0.11785943090907451,0.24167941805823437,0.27200624970895454,0.35147556881649417,0.21359801695418976,0.2968428576492007,2.9097766267555127,3.349987747496666,5.821424605724859,4.659648558947087,3.5217351135750645,4.6118587110005365,3.949556668651452,3.3453565202773916,2.637072972702088,2.2963255926148194,1.1626317340419052,0.6708383292323721,0.2575183250017608,0.28372160467511454,0.4841605779431247,0.09420749123557022,0.09860169687462847,0.08232130967351119,0.11356247873369782,0.18596477737600986,0.09368071446172345,0.09838409668364989,0.08055947288748078,0.11285011055769664,0.18591399591795613,0.26164039794079347,0.2225638713773641,0.20102633417353344,0.25203007679004136,0.32691864030282675,2.89378021463724,2.5369699023327295,2.9527790938133474,3.082098984747631,2.3521518063895774,4.552282957522147,3.968041904940622,3.285544151022343,2.6980634989300407,2.321331647585829
1.313270839359728,0.9137478141043358,0.36534479393431557,0.22804774789799648,0.1736654020258308,0.10012476336744691,0.11507702613267819,0.09805272399317619,0.10181260591221603,0.11137626126456943,0.10003430514123263,0.11505560511010288,0.09800568001088954,0.1018095062646821,0.11022384111170766,0.284011204394223,0.2607588328790196,0.2420183922830368,0.2529685813629345,0.2172255399862928,2.9223226802854936,2.353817440386303,3.3902606881499664,3.808469692052581,2.6458055827543845,4.584219945431434,4.015036491346941,3.250508966690158,2.59061486962176,2.245068792530549,1.4370444173687256,0.668674868824942,0.3569689740408314,0.09079786813756563,0.37648338560437655,0.10473683551042758,0.09844257274115559,0.09692223877674082,0.06424309943048204,0.16398679946969089,0.10461261358058468,0.09829398018892163,0.09687019085336891,0.06363819263249726,0.16345743270863136,0.28051900529035967,0.2514861505761062,0.24764873911584148,0.1302017527284,0.259387675018734,2.926898053368805,2.646860007874174,3.6720076146232152,2.7089169996592157,1.871109329573986,4.5523155618989914,4.006353842281434,3.2584777138917826,2.769178250171397,2.358333661928444
1.244316661526545,0.5351767302649959,0.34382124353497623,0.13894169512070448,0.43596779234558974,0.0974607637445361,0.0880692028838353,0.09512059430768262,0.07947031896497998,0.17646687110082038,0.09745766815535428,0.08707813239993108,0.09151746908037195,0.0790735628242079,0.17553729854250208,0.2913953160453093,0.22995949467607854,0.20105132986167296,0.16811307807751572,0.35134553191201223,3.639245248708656,3.067130911990615,2.6399727046059565,2.7435380496895063,2.4720169704690713,4.567978332610634,3.946443858964229,3.3520696381011135,2.722642787725411,2.2697731986492067,1.4218697462373708,0.6772268695849623,0.46088833688736663,0.18954518210277832,0.38941140495734283,0.10418237628567295,0.09907008714994654,0.11013010689363914,0.0928207417314731,0.16677859681054977,0.1012413062380228,0.09814927222272499,0.11005233774338229,0.0919734188158882,0.1655935911484817,0.3597813194512703,0.256483959939996,0.2257896292077419,0.23940665707995964,0.33180077576377226,2.9878856962530125,2.898724833169241,2.5773128686719327,5.67393234234885,2.1944818754464297,4.604715258936684,3.970674718367706,3.3982122743456395,2.648106608139259,2.3736282593822398
1.321752003037144,0.6208034960736679,0.36045987215761177,0.14888207352628674,0.24858037766227797,0.10044754823711939,0.09485331895621618,0.09739500043334276,0.08226400779482834,0.1332506707735135,0.10002642146935688,0.09420719681924795,0.09735311761828463,0.07625356528339965,0.1309685445352979,0.3108287250093856,0.3211415686816672,0.23466782645249756,0.137554385847944,0.27679103390187565,3.063885794361904,3.8960025651192685,3.582859534680595,2.197313440363077,2.9630629434235907,4.59135965146183,3.9394635272612186,3.280438461392342,2.7976648933161625,2.210062760814422,1.2964782538758128,0.6540621748559826,0.351079747867504,0.19288280855223672,0.3928002095824566,0.09948256412023919,0.09736098784643946,0.09611940872350062,0.09363439746555767,0.16750270991037228,0.09868169278969083,0.0969383307474511,0.09568221611561363,0.09111760425752846,0.16735150036003396,0.2885064046320183,0.28822332202121265,0.21305177006810025,0.19601800718955137,0.28830596139855524,2.971092692161675,4.268830444535009,2.9215700717935875,2.351194312638465,1.954902462521976,4.586083065889607,3.815954239426094,3.337781520716273,2.8232497844566935,2.3027580534366447
1.1314840644646873,0.8136610337411087,0.47482768245379414,0.20063108606215466,0.1513116503677656,0.09293698367627895,0.10859184543417004,0.11178311736452613,0.09549656968188454,0.1039614112364245,0.09144080352007458,0.10855791787183942,0.11024137241752323,0.09508378176599411,0.10309757562677606,0.27372827120632354,0.2839696149878814,0.29235433584028453,0.22593523216944553,0.2094138482558056,2.9128669890556274,2.625844337032818,4.8839988737590705,3.482519208629882,1.9710531211208218,4.610131355199616,3.9318276538791888,3.239737785002956,2.7922452398557844,2.3743009430352626,1.5243136610708423,0.6826998910476629,0.2939842015949471,0.3100527768878025,0.633303808870598,0.10787020972251306,0.09946959997673332,0.08795695741532768,0.11871523929283324,0.2126875321872438,0.10785965237293617,0.09946928499815631,0.08750620016665209,0.11811831514815137,0.21248297538748814,0.3617307770720691,0.22053635167365768,0.19456525525764662,0.2620498291644261,0.4060568149625665,3.279731668814596,2.380593255842094,2.8410498189285884,3.8417416651038208,2.2207685047269434,4.5659438048921075,3.9876936084653263,3.3308071160872985,2.7437172791283677,2.3528801670708055
1.4008857634633216,0.8694751407117549,0.4209306249115579,0.18580143739829277,0.3877651276516279,0.10341075598755908,0.11225457227134464,0.10524790595636045,0.09189950969260162,0.16642568647289221,0.10341067535856223,0.11212719561358113,0.10515075775697316,0.09175659422631934,0.16631445402856518,0.297683749981675,0.3221200484231081,0.2724526505774848,0.2285686640793892,0.28233445456253364,3.2184312659191816,3.7378723811565626,3.7317393008130817,3.819214438896554,1.975704165210602,4.528899305493162,3.931673826646765,3.2698303764435708,2.7175706252722622,2.344100264264215,1.2806484615438545,0.5252181811988401,0.37578686316884424,0.2223410219073284,0.5511903148373116,0.09887336574898845,0.0872459609296265,0.09944409473733208,0.10053064252603156,0.19842060571950104,0.09855561585909539,0.08724483953617816,0.09921132257344513,0.09773358465873862,0.1979287066945217,0.26146860416027917,0.2201900897083198,0.2412668757743332,0.21365541890388184,0.30165218667429616,2.760871791330497,2.7192445323746997,3.0760535144367394,3.262849355973063,1.7395865897791412,4.591745936939634,3.989255634470064,3.3824636895655953,2.8079558630152204,2.3442900168725576
1.310873233221578,0.7737360677822758,0.494407503715873,0.06156683639986337,0.18697325987828992,0.10003332395984248,0.10589412731470584,0.11406455971070356,0.052900780368820205,0.11556484261421932,0.09881774009666175,0.1058146017297252,0.11325981272213673,0.052119814507211745,0.11503766380348689,0.25352987374336866,0.23112038425541387,0.24121204795906415,0.1076107459050426,0.2593010103989712,3.1019511435005165,2.133988201348222,2.051064350613534,2.656303477504891,3.419102821543372,4.616521399363971,4.057715399450897,3.4161567558461554,2.84828081149792,2.2518943676936143,1.1604016450094563,0.6670806443762224,0.43926618551058694,0.16013699142965743,0.35577293326754456,0.09411709634545504,0.09832515154192417,0.10751574982673431,0.08531678706968236,0.1594125226456604,0.09354057077043769,0.09791419827245675,0.09918183863372523,0.08443521981655651,0.15907944897751247,0.2749703536861405,0.2185688923797577,0.25853033846175255,0.2014904420899411,0.28484650722561955,3.28835873591784,2.57815946422689,2.6841021229767317,3.6921863312958103,2.2820175387919828,4.5767004834196765,3.9456606391026674,3.3241665385070855,2.641372081086226,2.368391714778255
1.2166931397988698,1.0271595892623713,0.21892653768582865,0.24062324599010315,0.35430337404625756,0.09637288981655799,0.12200971624782571,0.07590273167642163,0.10458212214464485,0.15908294647902071,0.09630223374108368,0.12067715419342749,0.07582628733299257,0.10441339903780729,0.1587014685501148,0.26879152554696983,0.41053646696136464,0.19034424575358896,0.27094067118295256,0.3646538033173679,2.7404316645647184,5.051560341153692,3.5308682904915076,3.638681685788387,3.622372232653504,4.6239047727666645,3.848422400085063,3.2961785626374707,2.7234179448218723,2.1904352417970547,1.346665315103888,0.47554979624395916,0.46554327318842953,0.19964856883701756,0.6272045764711294,0.101389782037227,0.08301822711020242,0.1106848624163059,0.09526245297669571,0.21166087709067766,0.10008781396019661,0.08268045689382056,0.11067915974382438,0.09010280095275394,0.21156515131217846,0.2943732234221762,0.22788025140088192,0.31873411080964337,0.17020309135204845,0.3237561475037267,2.787396884040501,3.3845933806937007,3.822075690671843,1.748405208730726,1.5184800922137296,4.579462438568034,3.9039279083177023,3.331638557923603,2.8511767230870646,2.4883253899372026
1.2394480745005094,0.6775107338405926,0.3800630767041836,0.31128449473748504,0.5399020455865763,0.09726991149995973,0.09909084792561462,0.10000829922195453,0.11895081006592695,0.1963782875666569,0.09642619994711862,0.09909077362138823,0.09867119462772872,0.11800269273977432,0.19319894596395606,0.2896619113161699,0.24198737185974378,0.21505059112628305,0.27795778353832273,0.38772687127683764,2.9602465793834587,2.5471592350205463,2.368725774915868,2.837733308698899,3.5578451028720877,4.580675240611946,3.968718169652514,3.382029763593561,2.6384518530977576,2.290202823654041,1.0401534066333211,0.7788191012982747,0.3707797715993667,0.185084215454735,0.6815681787210879,0.08910725189743186,0.10624139189670337,0.09877936227021133,0.09172196511363097,0.2206432444858001,0.08905137231423585,0.10623657847609048,0.09802805004452383,0.09081365161620317,0.21846704708963427,0.34367646070019,0.28805059856857373,0.2321682021576255,0.19749044205684055,0.3757586737471004,4.391136889701075,3.0840589877235702,3.049875497248707,3.3336421180006233,2.24561492700871,4.509749418023727,3.9290657950597483,3.277358476790652,2.7966921122662,2.3175519642954447
1.1385658404230008,0.6904338526431882,0.239660772192472,0.3491382013708869,0.25912975764485574,0.09322736879964676,0.10003143365695853,0.07941575678741394,0.12597586373639683,0.136048772148829,0.09319224399474571,0.09879739016846664,0.07933845911185616,0.12439827317544103,0.135117154221577,0.26272885714354755,0.31313379820940773,0.21307244173904663,0.2508047811587703,0.28506144111156756,2.811561875472234,3.7936557753760565,3.85761734750618,2.5820237418609233,3.592642998739351,4.613852577996978,3.973904205630283,3.310900774140301,2.848715688700068,2.2748872960393283,1.5287998746949998,0.7255573910719066,0.35478849206573443,0.10262389773592634,0.59147109056342,0.10802882972200925,0.10254425633982872,0.09662576915547813,0.06829877469150004,0.20554302479102587,0.10748410998716287,0.10250606246107274,0.09616405022886856,0.06828798893250433,0.20424382360948806,0.38043660938407053,0.2659175869093301,0.17609651390267747,0.1314138323807043,0.33730947338939676,3.491172113807331,2.4955961845765997,2.269664206880961,2.6736323742900248,1.7390131823567374,4.58388537047489,3.999491627464125,3.3375646609217826,2.693550776705761,2.405765863973234
1.0652561721066984,0.7780820765492794,0.37348130463867446,0.1095101077871945,0.24192988136353905,0.09017608610175586,0.10619110995769622,0.09913856658852939,0.07055304509477393,0.13145609841951555,0.09015055116162338,0.10580314101494577,0.09868108908607237,0.06988791193569471,0.13145591457609423,0.25590247189965437,0.34304061966881916,0.2924762908639183,0.1719111082302319,0.3165557328567254,2.7645806278288347,4.169837526248802,4.520434879271007,2.778351238233967,3.9712330657804937,4.636174072071627,3.886479849884442,3.2989056002081294,2.834815257555502,2.2784928132282816,0.9830663189112023,0.7672100623374336,0.44398149906102186,0.1784688757429474,0.3402348619335177,0.08662749589549315,0.10544660454792958,0.10809127466868255,0.09006787232237379,0.15589255959829643,0.08609639257831374,0.10097349598273267,0.10518489996663202,0.08822564254620059,0.15541155397092624,0.24505792983717872,0.27026176503945676,0.34528973792392736,0.16317403973387684,0.2871420033336019,2.8205094720973967,3.2523219850400373,4.555006274037874,2.705069272479042,2.3371289901665095,4.600724258875115,3.941013074969791,3.2942994705915782,2.7161624908833635,2.3590288010276206
1.0552362309138015,0.7032811132679784,0.3143440442497877,0.16504668192402147,0.1027049401023285,0.08975097996079011,0.10095781248835807,0.09095169976852487,0.08661479033997219,0.08565084442179377,0.08968475854271563,0.100860679894016,0.08942120121652083,0.08538848125530077,0.08320291902661825,0.29196669859824215,0.34568296999970066,0.26809406056358037,0.23299017357999105,0.2556041391784266,3.0455225571831313,4.364375559027873,2.970943423076691,5.154725609818616,7.3005795514103005,4.6017633920599685,3.892492492106337,3.409289422312211,2.6975047289618366,2.202642570850963,1.1997427081963592,0.7376325043837577,0.3051822391772281,0.30948836228140797,0.7975064715952431,0.09569922300594541,0.10339403343756952,0.08961646923024515,0.1186071365094575,0.23867288905757353,0.09518329026177219,0.10306796834397694,0.08958913282686236,0.11650786834694858,0.23831423301651664,0.29163330079034117,0.25783981341114837,0.19775809854633192,0.2636053268232417,0.42476018499630813,3.1836287406194272,2.5652182094538136,2.7279090701187227,3.4053793717472365,2.3753760483022215,4.57894897753376,3.9771799227168243,3.3047402503475825,2.83573156118477,2.3319353636423377
