t,s1,s2,s3,segment,label,cycle_id,sample_in_cycle
147.53,-0.2978788534746577,-0.24740575175276247,0.18374222959404762,0,0,57,161
147.54,-0.1907919014956048,-0.07115515336486825,0.22683156210698796,0,0,57,162
147.55,-0.30761757009385715,-0.16839247252568412,0.11030882391091792,0,0,57,163
147.56,-0.2121672963288829,-0.4425483611606944,0.398436204902221,0,0,57,164
147.57,-0.226562899382755,-0.250412899747735,0.07275390047077296,0,0,57,165
147.58,0.08161247075114464,-0.2397875473559696,0.2844278556547454,0,0,57,166
147.59,-0.20161802155362832,-0.15558566120588435,0.2872862690360688,0,0,57,167
147.6,-0.30743363069984603,-0.13794171799076235,0.4672377426104197,0,0,57,168
147.61,-0.32547387540177886,-0.21716322084064602,0.3392512436179746,0,0,57,169
147.62,-0.09762398914534276,-0.2463482827428346,0.30134205833511374,0,0,57,170
147.63,-0.430869742241841,-0.3962157988191689,0.3825110946487379,0,0,57,171
147.64000000000001,-0.0373734211410259,-0.34276319490947454,0.1691733086651363,0,0,57,172
147.65,-0.12176176425650363,-0.0765707102615617,0.29482704285939704,0,0,57,173
147.66,-0.1059946290097744,-0.29891724989580837,0.07590302583080633,0,0,57,174
147.67000000000002,-0.14929187126980825,-0.34893305476865016,0.32244938112268584,0,0,57,175
147.68,-0.19353007342637943,0.13511569495768,0.33259652662092476,0,0,57,176
147.69,-0.1067558456921548,-0.1992226488792554,0.1148707907368913,0,0,57,177
147.70000000000002,-0.10473021213835407,-0.3082600863894521,0.1787326417126241,0,0,57,178
147.71,-0.26945032103626143,0.13817560103173537,0.07988379644010973,0,0,57,179
147.72,-0.1389747870220316,-0.17016677524258642,0.3576299400016759,0,0,57,180
147.73,-0.17876978937958926,-0.21080543240723887,0.2116942487416664,0,0,57,181
147.74,-0.10390154024195881,-0.14507275641355755,0.2619629362156195,0,0,57,182
147.75,-0.0919007090274358,-0.09751759505478678,0.068894636753534,0,0,57,183
147.76,-0.21554934583387786,-0.41743960807700314,0.011075970758697526,0,0,57,184
147.77,-0.2079939710009196,-0.06006844832633653,0.16175712569077347,0,0,57,185
147.78,-0.09970825557267207,-0.2230601954240852,0.05454621444320561,0,0,57,186
147.79,-0.2174609653108625,-0.05880959385444941,0.19851766181723035,0,0,57,187
147.8,-0.0564752219197385,-0.10870844317149017,0.16437888579077853,0,0,57,188
147.81,-0.12128195935074454,-0.03462538013858424,0.35272783670898555,0,0,57,189
147.82,-0.07426298277861701,-0.0762794222737265,0.14280951791984947,0,0,57,190
147.83,-0.008222529638093619,0.12903459937036726,0.04532234571491904,0,0,57,191
147.84,-0.12384190950019669,0.002014175497555469,0.0005133441257577365,0,0,57,192
147.85,-0.15265298982503148,0.10635669236880857,-0.16412071199168937,0,0,57,193
147.86,-0.0150548685977022,0.029059091231315285,0.1500755779966402,0,0,57,194
147.87,0.13015323735433104,-0.06724714372876277,0.03331223775980785,0,0,57,195
147.88,0.2328713574440507,0.03701484389126278,-0.022337101555940014,0,0,57,196
147.89000000000001,0.01405187194060652,0.0634325282729983,0.02933479117389018,0,0,57,197
147.9,0.06525431145204037,-0.017718395982646806,-0.10673065085675097,0,0,57,198
147.91,0.03049413547664795,0.13342424121066115,-0.02402415791412202,0,0,57,199
147.92000000000002,-0.061611220869372554,0.31068649118034586,-0.312532424561703,0,0,57,200
147.93,-0.006821623180255011,-0.17434981163357777,-0.01934484991293564,0,0,57,201
147.94,0.0007874479189101669,0.13715300067028802,-0.10387956359349577,0,0,57,202
147.95000000000002,0.0424427235576525,0.010741914236219181,-0.13695851361092987,0,0,57,203
147.96,0.012927569006254358,-0.011669807867543083,0.04762583848767185,0,0,57,204
147.97,-0.21975914850552697,-0.11295576095199908,-0.29230838247011504,0,0,57,205
147.98,-0.015207081282213694,-0.027438544275660115,0.05467046293519531,0,0,57,206
147.99,0.20628820278677618,0.052615978841509536,-0.045835793063245506,0,0,57,207
148.0,0.21565665930722822,0.11535182287065981,-0.04037725539811446,0,0,57,208
148.01,-0.020249491773830758,-0.10342122234161615,-0.08586516258987537,0,0,57,209
148.02,0.1583008690491265,-0.06251136591923122,0.022312444479827803,0,0,57,210
148.03,0.13882332580426496,0.11941362550357865,-0.1307486141260727,0,0,57,211
148.04,0.24470901385970467,-0.11756357092959549,-0.13187892708578813,0,0,57,212
148.05,0.10721599859739414,0.06636623488562816,-0.062190027955291646,0,0,57,213
148.06,-0.07527708611093702,-0.027170536490157313,-0.066112472061812,0,0,57,214
148.07,-0.10841777583707901,0.06930298328357004,0.08495361147348392,0,0,57,215
148.08,-0.11267462715122352,0.030267767278212537,-0.17409383522881816,0,0,57,216
148.09,-0.06591938745276768,0.02590375205430994,-0.04676386872339602,0,0,57,217
148.1,0.16596714805820306,0.1947402469109381,0.11972395124276147,0,0,57,218
148.11,-0.00027145257660003697,0.18664555674893063,-0.1085924906509017,0,0,57,219
148.12,-0.004203259186910446,0.29767168405774513,-0.1650728437861967,0,0,57,220
148.13,0.23358183614445732,0.05585960006989235,0.06745157029088258,0,0,57,221
148.14000000000001,0.014888638232117751,0.09418351103367847,0.05699949942517899,0,0,57,222
148.15,0.08354434888857873,0.07003217976734659,0.10192333116942529,0,0,57,223
148.16,-0.002242097904804563,0.12201518996509003,0.15256978045359748,0,0,57,224
148.17000000000002,-0.13834626734139582,0.040080184531794336,0.10050931558024402,0,0,57,225
148.18,0.11821379389457415,0.14455090096350393,0.1009534897575489,0,0,57,226
148.19,0.10382481029439504,0.13453879244301256,0.12190189169727186,0,0,57,227
148.20000000000002,0.02585276548030979,0.03830155256157849,0.31037005228270026,0,0,57,228
148.21,0.007432410690009467,-0.11472112597154788,0.28723893338973666,0,0,57,229
148.22,0.13181418709849194,-0.25461257950552685,0.05546106924270344,0,0,57,230
148.23,0.10392868735150741,-0.000289816065510054,0.17764908444435337,0,0,57,231
148.24,0.089211631111825,0.11516787533150005,0.19592563943793181,0,0,57,232
148.25,0.05117707789501171,0.2364271322482463,0.10928640187299563,0,0,57,233
148.26,0.16153936216329215,-0.007729370307314451,0.1575428414209075,0,0,57,234
148.27,-0.00983853350598049,0.06933015792401112,0.2855767142060536,0,0,57,235
148.28,0.20726569028998598,-0.02110008973640315,0.1875069122917768,0,0,57,236
148.29,0.02535219795220195,0.09900067577773919,0.44332227230464105,0,0,57,237
148.3,0.07764660959067157,0.12997954203685236,0.32404967795299044,0,0,57,238
148.31,0.07143518240606778,0.08153440861212964,0.27485124175037884,0,0,57,239
148.32,0.08265692700896816,0.23162131371199857,0.2070134382208024,0,0,57,240
148.33,0.06651045122308416,0.1830782514765631,0.13090773294013505,0,0,57,241
148.34,0.1575453486821016,0.03065686358187253,0.3787316391264336,0,0,57,242
148.35,0.017613594557566337,-0.0028862563771009375,0.22868804442728816,0,0,57,243
148.36,0.22699822084399163,0.3270155663540899,0.16288697789100187,0,0,57,244
148.37,0.2065635723804462,0.16587750194054884,0.3316858903407102,0,0,57,245
148.38,0.22202960667701935,0.22212661191625996,0.13438617235769845,0,0,57,246
148.39000000000001,0.03640513232458739,0.11218398699842987,0.3126249460955239,0,0,57,247
148.4,0.184115761868565,0.403734601578427,0.37917844750357954,0,0,57,248
148.41,0.06567594986133088,0.14808250997314626,0.29755176467313876,0,0,57,249
148.42000000000002,0.2805250455063689,0.16567090147068048,0.08996462131276592,0,0,57,250
148.43,0.3131596083406927,0.3442203054185815,0.1511917134767095,0,0,57,251
148.44,0.19027960072765898,0.2840320139799346,-0.010892909523674721,0,0,57,252
148.45000000000002,0.19862726244046974,0.17279353487338808,0.12480266217061396,0,0,57,253
148.46,0.1694849763971918,0.35433869877881985,0.13791740458225565,0,0,57,254
148.47,0.3571697366408667,0.12988056372380685,0.049294201377693844,0,0,57,255
148.48,0.035137767951225446,0.32838755235003525,0.14014492718272836,0,0,58,0
148.49,0.2213781238274479,0.1537585946427682,-0.12426328477889825,0,0,58,1
148.5,0.31918843939456254,0.46770789246376965,-0.002703576001439313,0,0,58,2
148.51,0.37105812138168714,0.07184209944264658,0.12817231118098815,0,0,58,3
148.52,0.2547230726910048,0.1926798538947845,-0.11484222007167094,0,0,58,4
148.53,0.28757976635346166,0.1677183696950275,0.11530565650997479,0,0,58,5
148.54,0.2350517726601606,0.16620470393667447,-0.046222660755820544,0,0,58,6
148.55,0.21632798064025355,0.2934740207379901,-0.16647942423623896,0,0,58,7
148.56,0.2531673579753436,0.279048132029192,-0.03304374374000407,0,0,58,8
148.57,0.3402529330625767,0.29666151908617594,-0.259814437928231,0,0,58,9
148.58,0.1728312743499068,0.18262964581403288,0.04587045866358137,0,0,58,10
148.59,0.14811873504842374,0.2368988882192029,-0.07994494334770277,0,0,58,11
148.6,0.32589323852277596,0.3263782721035796,-0.20839197267826454,0,0,58,12
148.61,0.325229173833831,0.13100784423938241,-0.0341305155705961,0,0,58,13
148.62,-0.08005360809760129,0.4157748147102005,-0.06718896392379217,0,0,58,14
148.63,0.19671776377798492,0.2609338411891921,-0.12623451327270277,0,0,58,15
148.64000000000001,0.1885064726885808,0.1963831634145587,0.04882344610705244,0,0,58,16
148.65,0.2866080272323943,0.02881083461495912,-0.26650750235752096,0,0,58,17
148.66,0.2991156225690723,0.16119837373001855,-0.20037060449775645,0,0,58,18
148.67000000000002,0.20832778684377584,0.1781341132180498,-0.29294553576825444,0,0,58,19
148.68,0.21906874567040843,0.05906381253379729,-0.0828495306792924,0,0,58,20
148.69,0.15545101889231325,0.0887517848573941,0.046032784047471714,0,0,58,21
148.70000000000002,0.12910003129416156,0.023734076518762554,-0.3619464770920028,0,0,58,22
148.71,-0.006138209002162484,0.1734319894451502,-0.20698853949168058,0,0,58,23
148.72,0.2222106567080218,0.20622494587656015,-0.36076365979239916,0,0,58,24
148.73,0.16250602996896485,-0.11733759489109127,-0.35137101943465854,0,0,58,25
148.74,0.29343492135863114,-0.05274491549056934,-0.06895755749679416,0,0,58,26
148.75,0.042805660079190275,0.1764171245744611,-0.13709002712908838,0,0,58,27
148.76,0.0922968853918284,0.1765965471101696,-0.3372131642501298,0,0,58,28
148.77,-0.02372539530234992,0.2164522343224926,-0.19047913094331917,0,0,58,29
148.78,0.18239610414674343,0.03987178914951614,-0.024465484439693458,0,0,58,30
148.79,0.03929363971514266,0.04149714256568508,-0.0501435941770047,0,0,58,31
148.8,-0.06734674536914309,0.10009987596466734,-0.23830332012740277,0,0,58,32
148.81,0.060998529471924225,0.29697877953212354,-0.3768327168693142,0,0,58,33
148.82,-0.11882415277667985,0.02119261055489024,-0.25593000228586205,0,0,58,34
148.83,-0.1894981998311727,0.04857680460968839,-0.1923935774998682,0,0,58,35
148.84,0.022531404184114846,0.04393286686613326,-0.16857638030729236,0,0,58,36
148.85,0.06085316002231027,-0.019888998829046052,-0.12606159997691452,0,0,58,37
148.86,0.013559965419215905,-0.10405476113257611,-0.2037868381649453,0,0,58,38
148.87,-0.03279724347710768,0.11280202063242534,-0.04327885771553673,0,0,58,39
148.88,-0.06142524239236906,-0.15315111912027163,-0.3788369136667423,0,0,58,40
148.89000000000001,0.08601573004322446,0.0638310943844962,0.06364068506216682,0,0,58,41
148.9,-0.05797074088717938,0.07353448713897584,-0.09578461210155552,0,0,58,42
148.91,-0.05749964246404386,0.1557524925555315,-0.1407828003737531,0,0,58,43
148.92000000000002,-0.036391280453507015,-0.09719214921893148,-0.028224872997453354,0,0,58,44
148.93,-0.030102695779723784,0.09129861561907208,-0.02627224154822958,0,0,58,45
148.94,-0.038678956543084404,-0.09186825409936028,-0.02608902642200421,0,0,58,46
148.95000000000002,-0.08840452641925263,0.23026928455378734,-0.19471375133637053,0,0,58,47
148.96,-0.11889024015735566,0.0620082880286782,0.04964569081364199,0,0,58,48
148.97,0.06263249323550675,-0.023296373202765515,0.05743360193194767,0,0,58,49
148.98,-0.17438576280555285,0.1429909549866934,-0.0196556460427673,0,0,58,50
148.99,0.05610322351503076,0.13655165253094714,0.12626869337616187,0,0,58,51
149.0,0.04925867272805744,0.026810889703586558,-0.02772023966665097,0,0,58,52
149.01,-0.2019942320612069,-0.04974574633166987,-0.05589051072750934,0,0,58,53
149.02,-0.1011325730659045,0.08633795171287381,0.09564845839374503,0,0,58,54
149.03,0.1600878406465209,-0.07202827769401177,-0.057426064922256506,0,0,58,55
149.04,-0.0037375031207011952,-0.14092131141000652,0.07752509704141829,0,0,58,56
149.05,-0.10733658333697706,0.06614501518288302,0.03029374894629769,0,0,58,57
149.06,-0.19951513486330286,-0.09709293816977589,-0.0561239417263247,0,0,58,58
149.07,-0.14437202717174358,0.014034014814804955,0.08659997688306925,0,0,58,59
149.08,0.18490552965736418,0.1125206347258891,-0.07729655845470028,0,0,58,60
149.09,0.008924083828636915,-0.06825542455339237,-0.12548546765843627,0,0,58,61
149.1,0.13493070198102713,0.2028047336279517,0.009354426038899136,0,0,58,62
149.11,-0.015184737336207108,-0.10263703328001791,-0.03307909385925534,0,0,58,63
149.12,0.16411052527883271,-0.06112465142822844,-0.20753713736123403,0,0,58,64
149.13,0.07869344703880359,-0.012173546132878705,-0.16061173684903648,0,0,58,65
149.14000000000001,-0.12009193373672718,0.05687120366439736,-0.14509544755884876,0,0,58,66
149.15,-0.07798947689530847,-0.010376662505688507,0.022803439138071743,0,0,58,67
149.16,-0.28980737506825616,0.03333812191935391,-0.1911291937101606,0,0,58,68
149.17000000000002,-0.028527173937267503,-0.1619925285856284,-0.24786053177835038,0,0,58,69
149.18,-0.08044689172457403,-0.10495504560880434,0.10580528793692427,0,0,58,70
149.19,0.11704023715321218,0.05690223009286713,0.0988852240928649,0,0,58,71
149.20000000000002,-0.163358930755036,-0.09580135987291691,-0.07665127703226984,0,0,58,72
149.21,-0.1914565433226616,-0.0772548344354067,0.07165364739934882,0,0,58,73
149.22,-0.19687004488190005,-0.005881221605911889,-0.1671429525959811,0,0,58,74
149.23,-0.03913653247042584,-0.23770950749102204,-0.03595231002816227,0,0,58,75
149.24,-0.25260931191005676,0.08866366729593511,-0.14188247814036048,0,0,58,76
149.25,0.04615294450877233,-0.026949488734628213,-0.06186720244712132,0,0,58,77
149.26,-0.2239889071938685,0.01350176433132215,0.02387938644452918,0,0,58,78
149.27,0.05221411927179612,-0.37775355206587036,-0.13892455078236315,0,0,58,79
149.28,0.33310586172640816,-0.15299360868368053,-0.07802135178758299,0,0,58,80
149.29,-0.048114636981210865,-0.31693586639887245,-0.043163056699270404,0,0,58,81
149.3,-0.2301249793788691,-0.08741747491133786,-0.0545678479270716,0,0,58,82
149.31,-0.14474045874465807,-0.11710670595180431,0.025366290025738716,0,0,58,83
149.32,0.1792527639514541,-0.232267563786005,0.10225190776968485,0,0,58,84
149.33,-0.2903713224862039,-0.06134959506458415,-0.004624194150767612,0,0,58,85
149.34,-0.15051735850005196,0.018043003592276986,-0.09507359039442745,0,0,58,86
149.35,-0.012781242557757921,-0.1522048544944018,0.023859878831437177,0,0,58,87
149.36,0.003569717000747723,-0.009047436008445979,-0.020739034460285133,0,0,58,88
149.37,0.1979155786585645,0.0013170001196299306,-0.12447439442367,0,0,58,89
149.38,0.18223710040037328,0.07408190118140265,0.058651409150265045,0,0,58,90
149.39000000000001,0.12324816188138413,0.07651513147250816,-0.10533459848279914,0,0,58,91
149.4,-0.09519425651760287,-0.13209136850102504,0.04245565740097691,0,0,58,92
149.41,0.1821080947755809,0.05556390534917003,-0.13558464845517104,0,0,58,93
149.42000000000002,-0.054592232430686866,-0.02268278345570774,0.13305960548204107,0,0,58,94
149.43,0.09443439262435038,-0.00698382202060286,-0.06227871129702592,0,0,58,95
149.44,0.12162042957475178,-0.045318338312243085,-0.10926505050606442,0,0,58,96
149.45000000000002,0.2991805356806774,0.1007909025095813,0.01476397888415585,0,0,58,97
149.46,0.03363063368282694,0.03973199226424611,-0.032008157062455134,0,0,58,98
149.47,0.012086093934055242,0.09757807448411589,-0.15092831633383358,0,0,58,99
149.48,-0.0704606420378058,0.17949221616030941,0.1379579348882578,0,0,58,100
149.49,0.06693899177940431,0.08864348974991344,0.07822676105506067,0,0,58,101
149.5,0.0473170356831093,-0.0431589895146542,-0.009344529055522275,0,0,58,102
149.51,-0.12129680821633704,0.08145222658128466,-0.004678240376010584,0,0,58,103
149.52,-0.09536231838389134,0.03517408137861514,-0.08499718560625455,0,0,58,104
149.53,-0.005511605926912869,0.22105411811740777,-0.09597765577608791,0,0,58,105
149.54,0.01638612510178384,0.08599446135405447,-0.031581417878207015,0,0,58,106
149.55,0.038296309837567474,0.19917373330968896,0.04885007988325926,0,0,58,107
149.56,0.12335122358016673,0.13240206936399657,0.17341616433387905,0,0,58,108
149.57,0.11855825503357398,0.021327086365626316,-0.28688545288268896,0,0,58,109
149.58,-0.05323500882343165,0.05415986914159186,0.10584982856248956,0,0,58,110
149.59,-0.1451274300771856,-0.10749541070841892,-0.23011964844750435,0,0,58,111
149.6,0.023521443767614024,0.19157563408044823,0.0769405645285084,0,0,58,112
149.61,0.08554586617558708,-0.12421220933328589,0.13646939546948794,0,0,58,113
149.62,0.02762914102148211,-0.04902806979837766,-0.08227406215227243,0,0,58,114
149.63,-0.1338764143722475,-0.019109586668652073,-0.033125987032447485,0,0,58,115
149.64000000000001,-0.15606529389967283,-0.040052743624945104,0.060820457512982457,0,0,58,116
149.65,-0.1112951925870108,0.04867282934085349,0.13862229148511512,0,0,58,117
149.66,-0.09657724965535977,-0.0453754814580285,-0.06739953539117452,0,0,58,118
149.67000000000002,0.05825922287467952,-0.005208952164368404,0.004662781791253678,0,0,58,119
149.68,0.008327888037636094,-0.09917806356632276,-0.05918645313374142,0,0,58,120
149.69,-0.1166777760517459,-0.06793427769258711,-0.11288223806126396,0,0,58,121
149.70000000000002,-0.18746441919679147,-0.18293002285157745,0.12663945430092033,0,0,58,122
149.71,-0.11460670031316625,-0.06575721263191275,-0.04738903072169989,0,0,58,123
149.72,-0.38929276603484464,-0.09853351179382129,0.036748240752801864,0,0,58,124
149.73,-0.15889938048619834,-0.0794003464733934,-0.23493409602550014,0,0,58,125
149.74,0.04284428944826721,-0.17868024840571517,-0.082509450155824,0,0,58,126
149.75,-0.20541878318783283,-0.17581792915333164,-0.11280124346710924,0,0,58,127
149.76,-0.2082496017214709,-0.00041150342401265194,-0.005345168097550992,0,0,58,128
149.77,-0.21395256209775684,-0.3111420009772324,-0.24343684077847866,0,0,58,129
149.78,-0.15644484591613153,-0.2564111632179693,-0.14289044237958673,0,0,58,130
149.79,-0.23981696063010832,0.05522222915581715,-0.056049005333352914,0,0,58,131
149.8,-0.23245532805002983,-0.15413689053349974,-0.05627823215882355,0,0,58,132
149.81,-0.325645905582847,-0.16805191635198685,0.019703403276246395,0,0,58,133
149.82,-0.14893387526641863,-0.09141718634573655,-0.10455584824108542,0,0,58,134
149.83,-0.20945061016111327,-0.21545360206904982,-0.21863974304430095,0,0,58,135
149.84,-0.22739571827583768,-0.15567841399230412,-0.24181776221203555,0,0,58,136
149.85,-0.19643665135500457,-0.16228250746828346,-0.3259799313737909,0,0,58,137
149.86,-0.16067316958960795,-0.2772269462998993,-0.12498574651393429,0,0,58,138
149.87,-0.21236955075970645,-0.142100670178743,-0.05964008768081377,0,0,58,139
149.88,-0.25558468710523524,-0.14232826185967928,-0.07263131448762511,0,0,58,140
149.89000000000001,-0.19713986717120002,-0.1224316310708865,-0.008364182220156384,0,0,58,141
149.9,-0.2948321918331919,-0.15640143197990192,-0.2096867983682506,0,0,58,142
149.91,-0.2793014124990416,-0.3447665022636074,-0.11567896553290354,0,0,58,143
149.92000000000002,-0.1765377283342373,-0.1994834371333012,0.09106671169197843,0,0,58,144
149.93,-0.4006394756705581,-0.26437407737206475,-0.12134439275179572,0,0,58,145
149.94,-0.17922979462157373,-0.3023604288741856,0.027101084375220262,0,0,58,146
149.95000000000002,-0.24147743237879107,-0.45461665419723196,0.18529917179984887,0,0,58,147
149.96,-0.31306520974647134,-0.3061584261215087,0.09943976269880467,0,0,58,148
149.97,-0.35008062826990205,-0.22802489335513934,0.1869816105806013,0,0,58,149
149.98,-0.31802273424797967,-0.3015024230966314,0.23866141463356672,0,0,58,150
149.99,0.02680448963389767,-0.18827283874811526,0.08379535330711269,0,0,58,151
150.0,-0.29854047358515523,-0.193369243385854,0.06549267209954912,0,0,58,152
150.01,-0.3088350920188523,-0.21216748169695188,0.06762841635063378,0,0,58,153
150.02,-0.3110991869345566,-0.24587767148255502,0.12902902303122885,0,0,58,154
150.03,-0.16681538821918387,-0.22263328429042134,0.17885315176467464,0,0,58,155
150.04,-0.3389207020506677,-0.132891775762084,0.20464409065125463,0,0,58,156
150.05,-0.3253985403644438,-0.22471121728875987,0.053255553865144106,0,0,58,157
150.06,-0.25988823395705646,-0.527297807746101,0.12699446748673565,0,0,58,158
150.07,-0.24311184830078458,-0.19442892120656727,0.0743923581067952,0,0,58,159
150.08,-0.24044275440971627,-0.23142243328077966,0.1041529164926111,0,0,58,160
150.09,-0.29980480743937754,-0.19991923608687795,0.12659053379639557,0,0,58,161
150.1,-0.2603417521498411,-0.2958781155145152,0.27814815018841105,0,0,58,162
150.11,-0.16155888255856818,-0.17154891870363848,0.21769940029352566,0,0,58,163
150.12,-0.2362017637875383,-0.2961984495217227,0.25009537775712903,0,0,58,164
150.13,-0.2211292063839882,-0.2950202550307021,0.2099996095702314,0,0,58,165
150.14000000000001,-0.0804477892085871,-0.21010533791845146,0.29920989012692145,0,0,58,166
150.15,-0.18118202037896075,-0.33057471811403333,0.33048807882903913,0,0,58,167
150.16,-0.30173486982788944,-0.22819803127907168,0.3387602254554804,0,0,58,168
150.17000000000002,-0.09915725734128056,-0.21156109248642246,0.23232580661824487,0,0,58,169
150.18,-0.13165280090471526,-0.3344848046829898,0.2687785609647801,0,0,58,170
150.19,-0.2372923288238606,-0.2944362264895512,0.0928548498429499,0,0,58,171
150.20000000000002,-0.26546255300128163,-0.20733078024294518,0.3735734553838929,0,0,58,172
150.21,-0.21479135418926573,-0.12755773580849727,0.1778393178555,0,0,58,173
150.22,-0.22169063271780357,-0.1827233593490137,0.26427534143643333,0,0,58,174
150.23,-0.3149390252931873,-0.13548475381172756,0.24843782792395264,0,0,58,175
150.24,-0.1616251005187076,-0.2970694311565843,0.2434246687722723,0,0,58,176
150.25,-0.3102314832624572,-0.1625679444778056,0.13031988961518534,0,0,58,177
150.26,-0.14672937107719114,-0.29049380924528223,0.26590318427161913,0,0,58,178
150.27,-0.15275805179178176,-0.07569436124788044,0.12407320560536511,0,0,58,179
150.28,-0.24477982283227773,-0.23173482122965042,0.13864227265045778,0,0,58,180
150.29,-0.09001579403805599,-0.12146708073278663,0.21052442617848677,0,0,58,181
150.3,-0.10840818677340518,-0.14149142264476428,0.1403945989261568,0,0,58,182
150.31,-0.07268208106006005,-0.05284806415903896,0.3875966498995136,0,0,58,183
150.32,-0.23688613404707604,-0.2411962809026244,0.0687857648654333,0,0,58,184
150.33,-0.37560044021724975,-0.07053586196268802,0.28322651468254156,0,0,58,185
150.34,-0.18775369836350272,-0.10547536333518853,0.07224113275317058,0,0,58,186
150.35,-0.10857759606506545,-0.20534618534983573,-0.08180998354296432,0,0,58,187
150.36,-0.01643033408461833,-0.19012197238531353,0.059238763409405454,0,0,58,188
150.37,0.09702936146385045,-0.15071334354133303,0.06558717017724516,0,0,58,189
150.38,0.07271335967275651,-0.048827899978325005,-0.0970882856142314,0,0,58,190
150.39000000000001,-0.10476599209155896,-0.12679761684420474,0.0648683806071373,0,0,58,191
150.4,-0.2021049857379201,0.05379496098951098,-0.055396231931099015,0,0,58,192
150.41,-0.09875737460099861,-0.025331002985744918,0.03682515663266368,0,0,58,193
150.42000000000002,0.03031201056698493,0.18458757194332037,-0.015983982975973476,0,0,58,194
150.43,-0.0504529372349697,-0.09613968999289982,-0.05208275879883966,0,0,58,195
150.44,0.040284771002233925,-0.0038499614327349423,-0.32507352415676016,0,0,58,196
150.45000000000002,0.024339963116321656,-0.10980358232072662,-0.07631137021908146,0,0,58,197
150.46,0.01337842150507352,-0.15106340104190502,-0.14164791749989009,0,0,58,198
150.47,0.08441869428013091,-0.06266186423003411,-0.047570909061487684,0,0,58,199
150.48,0.039538400936257864,0.03915144327871187,0.08013011045986326,0,0,58,200
150.49,0.05725003178478493,0.05263197519078439,-0.10117342610135686,0,0,58,201
150.5,0.2268143425781491,0.18172100476182887,-0.03869349118989994,0,0,58,202
150.51,0.08405173016640922,-0.06978993102871055,-0.015247728703634222,0,0,58,203
150.52,0.11135337726396588,0.11892049153233324,-0.18386270155532558,0,0,58,204
150.53,0.11417605840098843,0.1608301150659848,-0.21519107143123584,0,0,58,205
150.54,0.13259776300335252,0.10761655481321841,-0.017299234528874968,0,0,58,206
150.55,0.11611048539152266,-0.013665265588169495,-0.20362244506493316,0,0,58,207
150.56,-0.0529311543477938,0.30333311762430726,-0.25280447695667885,0,0,58,208
150.57,-0.040231134606953586,0.13515229167751608,0.0058442858188029745,0,0,58,209
150.58,0.20155735810383688,0.1551360405800319,-0.15263494086789878,0,0,58,210
150.59,0.14137094023865496,0.0817805445917505,-0.2431273865001614,0,0,58,211
150.6,0.06803243051965419,0.08214228556325309,-0.08283080786485766,0,0,58,212
150.61,0.09866893267330035,0.14815460930360164,-0.03537324992444913,0,0,58,213
150.62,0.08116463089148515,0.11748442158096609,-0.058082211453790625,0,0,58,214
150.63,0.006067241092873807,-0.13268130931858407,-0.09784087554793788,0,0,58,215
150.64000000000001,0.12299149780570111,0.015481136157214706,0.10143038078624411,0,0,58,216
150.65,0.11570310228099974,0.04804992379774044,-0.05013426976491954,0,0,58,217
150.66,-0.11526532469930681,0.11817220295657278,-8.163958032808907e-05,0,0,58,218
150.67000000000002,0.05782535817391979,0.07571043634130799,-0.08782663881241576,0,0,58,219
150.68,0.09434283847345032,0.07684595759895992,0.11423964323578861,0,0,58,220
150.69,-0.12635592809068652,-0.08766179182729224,-0.027609034824328096,0,0,58,221
150.70000000000002,0.11976538429051295,0.04850441351596102,0.054859951563079365,0,0,58,222
150.71,0.10374777928952056,-0.005280760306165408,-0.05091686841818081,0,0,58,223
150.72,0.1632625554609246,0.07347957954800483,0.08737071693896481,0,0,58,224
150.73,-0.12424088837494207,0.1782463560774372,-0.041282614826885056,0,0,58,225
150.74,0.21818872931486297,-0.005569806847742845,0.16330153758396718,0,0,58,226
150.75,0.12090889263183217,0.16203255593486537,0.312690532149271,0,0,58,227
150.76,0.011511253753482581,0.06585806445868049,0.11961002142051289,0,0,58,228
150.77,0.05034625476228886,-0.042648791060506175,0.20248639090358114,0,0,58,229
150.78,0.21396664877814428,0.04992256268965912,0.15574010231062188,0,0,58,230
150.79,0.10350925775324371,0.030834878642173297,0.007278874405415081,0,0,58,231
150.8,0.018635981675442143,0.27965792800253897,0.12010259227713235,0,0,58,232
150.81,-0.036683503821021646,0.189701607310993,0.1080736649749801,0,0,58,233
150.82,0.24797834253266776,0.1252020862390722,0.15594301347251183,0,0,58,234
150.83,0.25873153357122053,0.07678108407270845,0.3233907778642377,0,0,58,235
150.84,0.08563915536529372,0.28761778908200714,0.17376172077802687,0,0,58,236
150.85,0.2731059544232569,0.029701326615979115,0.22120175619344368,0,0,58,237
150.86,0.15241665267822008,0.21453130393456987,0.20124778481162373,0,0,58,238
150.87,0.14370173621696034,-0.08216839071833379,0.20078330614892076,0,0,58,239
150.88,0.20865555767002084,0.21770019807040633,0.2961514668388151,0,0,58,240
150.89000000000001,0.1568987131283891,0.14815120076385338,0.24498556991253234,0,0,58,241
150.9,0.21406961707380096,0.3059125615353301,0.19181253586982228,0,0,58,242
150.91,0.046898626805644855,0.19587270798680362,0.2366371007602121,0,0,58,243
150.92000000000002,0.26638528864340055,0.09790974398002697,0.26471398226521026,0,0,58,244
150.93,0.20522959996867093,0.2933098027863789,0.20032572377387997,0,0,58,245
