win_i,start_idx,end_idx,center_idx,center_time,win_label,s1__psd_peak_freq,s1__psd_peak_power,s1__bandpower_0_0.01,s1__bandpower_0.01_0.03,s1__bandpower_0.03_0.5,s1__phase_lag,s1__xcorr_score,s1__corrcoef_aligned,s1__mse,s1__rmse,s1__nrmse,s1__mae,s1__mean,s1__median,s1__has_hit,s1__peak_amplitude,s1__hit_samples,s1__counts,s1__duration_samples,s1__rise_time_samples,s1__signal_strength_l1,s1__energy_l2,s2__psd_peak_freq,s2__psd_peak_power,s2__bandpower_0_0.01,s2__bandpower_0.01_0.03,s2__bandpower_0.03_0.5,s2__phase_lag,s2__xcorr_score,s2__corrcoef_aligned,s2__mse,s2__rmse,s2__nrmse,s2__mae,s2__mean,s2__median,s2__has_hit,s2__peak_amplitude,s2__hit_samples,s2__counts,s2__duration_samples,s2__rise_time_samples,s2__signal_strength_l1,s2__energy_l2,s3__psd_peak_freq,s3__psd_peak_power,s3__bandpower_0_0.01,s3__bandpower_0.01_0.03,s3__bandpower_0.03_0.5,s3__phase_lag,s3__xcorr_score,s3__corrcoef_aligned,s3__mse,s3__rmse,s3__nrmse,s3__mae,s3__mean,s3__median,s3__has_hit,s3__peak_amplitude,s3__hit_samples,s3__counts,s3__duration_samples,s3__rise_time_samples,s3__signal_strength_l1,s3__energy_l2
49.0,12544.0,12799.0,12672.0,126.72,0.0,0.00390625,2.2000385924302464,0.013783105038454247,0.0029857027128114746,0.008264449299146662,0,0.8219340268217756,0.821934026821918,0.009080729321981878,0.09529286081329429,0.1931598861315493,0.0759004321944449,-2.5455641555476027e-05,0.021029687556115298,0,0.4281234064845813,0,0,0,0,35.70609957293091,7.15974489107635,0.00390625,2.509855491460635,0.01428643870283532,0.00435217984137139,0.010303491447337351,0,0.8199408943622827,0.8199408943624139,0.00974856026695284,0.09873479764982981,0.18055033712452673,0.07791555976865336,0.004629525509933719,0.01975216434327305,0,0.46391995536875524,0,0,0,0,34.60599255040003,7.6156599039794965,0.01171875,1.2941241952487958,0.0056662394566742,0.005891416578673217,0.00875656831938131,0,0.8376436913836999,0.8376436913838409,0.009553895894601983,0.09774403252680944,0.19468817071781405,0.0779262638927434,0.0015612579141861538,-0.0186878792443622,0,0.48553439359304046,0,0,0,0,36.47455822270568,7.968957801437886
50.0,12800.0,13055.0,12928.0,129.28,0.0,0.00390625,1.9177445741914494,0.012518522221244052,0.003228106184178083,0.0096718682121198,0,0.7994886775399763,0.799488677540115,0.010070221129453999,0.10035049142607125,0.20341177011238099,0.07985592502709626,0.001349465561670385,0.010600580246359601,0,0.42460191069081854,0,0,0,0,34.05509262931788,7.143793245095518,0.00390625,2.655859405365822,0.01625362297853478,0.006451486654112705,0.010121118830011221,0,0.8177922048860995,0.8177922048862226,0.011199753008022936,0.10582888550874443,0.19352286540235475,0.08637798109411393,-0.0028814236497651385,0.03028956293036375,0,0.5721902142303024,0,0,0,0,37.94834528190436,8.599582278037062,0.01171875,1.3435436162473686,0.0049848294779083575,0.006438321423998205,0.010420340914712611,0,0.799873372800217,0.7998733728003472,0.012183579211842353,0.11037925172713553,0.21985520802063224,0.0902082411494613,-0.003892856074231933,-0.01037959215587815,0,0.46782402030038606,0,0,0,0,37.99604344608566,8.511838258937363
51.0,13056.0,13311.0,13184.0,131.84,0.0,0.00390625,1.9843233667155054,0.013102941293746888,0.003153793655578227,0.010997347713729507,0,0.7959391915031633,0.7959391915032973,0.01089519997778969,0.10438007462054091,0.21157978841258063,0.08555959043209178,0.008948674365053127,0.0201362204179694,0,0.48282920733673185,0,0,0,0,36.08783048744051,7.606509571838692,0.00390625,2.3984106292513783,0.01371852737132117,0.0038300616565091535,0.006926579867407551,0,0.8440896656398361,0.8440896656399719,0.008467289914377969,0.09201787823231944,0.1682675139037727,0.07398104124797636,0.004603650921730665,0.019959331808518298,0,0.5375413362053703,0,0,0,0,34.80662598556536,7.52869635046283,0.01171875,1.2282114468899772,0.0034765226883460886,0.005885880167709378,0.008455670992865639,0,0.801264352514783,0.8012643525149304,0.009306271313990602,0.0964690173785895,0.19214857458670132,0.07581563750754636,0.002317094698454196,-0.008347547280308551,0,0.3849670765408583,0,0,0,0,33.84176329869771,6.651415199000255
52.0,13312.0,13567.0,13440.0,134.4,0.0,0.00390625,1.7936827121646752,0.011122521328413543,0.0027467918632106693,0.011566290028633953,0,0.7942580547148832,0.7942580547150233,0.010054127826401802,0.10027027389212519,0.2032491681127083,0.08128604227239197,0.004651973250203481,0.0159801997134269,0,0.4719507438341991,0,0,0,0,32.685581996715854,6.962461950237747,0.00390625,1.8863990004909459,0.011642981533389541,0.0035410626938809117,0.008770509526786506,0,0.7957425656135046,0.795742565613641,0.009729686496711493,0.09863917323615143,0.18037547455795522,0.07810414946648375,-0.017864467051407512,0.0087157660829561,0,0.42092850118539915,0,0,0,0,33.017931798101245,6.676245656966327,0.01171875,1.3053301350757571,0.0028364567664150423,0.0049241563111607324,0.009637121239264877,0,0.7665213656665384,0.7665213656666744,0.011632876772964113,0.1078558147387711,0.2148289847465762,0.08517548997274334,0.0030081865702850027,-0.0102189824964567,0,0.5290893913489172,0,0,0,0,33.80411361803364,7.215622778158499
53.0,13568.0,13823.0,13696.0,136.96,0.0,0.00390625,1.8787029375096915,0.012489585022137007,0.003252946285836767,0.007643565916208758,0,0.8394901016748031,0.8394901016749462,0.008654010913398472,0.09302693649367624,0.18856682763981528,0.07479375473671732,0.003507473963088134,0.0060072859326139,0,0.42856403399805193,0,0,0,0,36.33435405275148,7.442455745358345,0.00390625,2.654347967478525,0.015269862222659844,0.0026268404213053665,0.008768661847299786,0,0.8213685734759208,0.8213685734760539,0.009390256629410024,0.0969033365236204,0.17720125522393557,0.07744420480309039,-0.008133148676644185,0.01729030455087885,0,0.4651463317185439,0,0,0,0,35.60028178597131,7.38605354738161,0.01171875,0.9619786011191318,0.003804848361908456,0.00518164062070571,0.009143267323998821,0,0.7993325206976283,0.7993325206977774,0.009188097490688635,0.09585456426633338,0.1909246967772381,0.07475136325493867,0.00552946001742273,-0.0161591077408955,0,0.6149897039705801,0,0,0,0,32.869427744858804,6.502716281201017
54.0,13824.0,14079.0,13952.0,139.52,0.0,0.00390625,1.8475326369011815,0.01143078691772434,0.0030421656960855905,0.010414613569917072,0,0.774216933519078,0.7742169335192127,0.011286508332446361,0.10623797970804208,0.21534578653754075,0.08813623175907562,0.010172166619141046,0.0199028703380008,0,0.43417860445070455,0,0,0,0,34.43376473563907,7.197170673020407,0.00390625,2.02208709032263,0.012098335268027244,0.004408755978444476,0.010288883371144232,0,0.8122977197991994,0.8122977197993317,0.009773457472647261,0.09886079846252134,0.1807807471699304,0.07977775560345647,0.0032814475760258345,0.030566306673518298,0,0.46568777425133995,0,0,0,0,34.828121307552294,7.344671089768108,0.01171875,1.1434954555349086,0.0056793818586474585,0.005416926118682787,0.006183979940867389,0,0.8357581035730675,0.8357581035732172,0.008342053126295882,0.09133484070329285,0.1819222370884872,0.07370451925906094,-0.013457844949531866,-0.022069857867736797,0,0.42753401837330496,0,0,0,0,33.846142993081926,7.039771477191126
55.0,14080.0,14335.0,14208.0,142.08,0.0,0.00390625,1.8610902895239827,0.011767141757006633,0.00340200352469839,0.007745899223506635,0,0.8145880678160267,0.8145880678161721,0.008916556613965477,0.09442752042686219,0.1914058297512319,0.07363633408762932,0.0055271757464851485,0.009801695124068,0,0.46210015117820924,0,0,0,0,34.82946237516954,6.780945534520585,0.00390625,2.2760962032329055,0.013761966035441147,0.004121109928424772,0.01013287215092408,0,0.7883295788643038,0.7883295788644336,0.01079801777657989,0.10391351103961356,0.19002033626011888,0.08435462195962867,0.01050605763429709,0.0405315456570974,0,0.40907761637102186,0,0,0,0,35.116534112491,7.2522492328081105,0.01171875,1.3192039289493787,0.0036787550058202546,0.006336943842939967,0.009778137635317678,0,0.8070055963002141,0.8070055963003554,0.010085714248325623,0.10042765678997805,0.20003345763900726,0.08050230493011296,0.009483349645507393,-0.0184701650465757,0,0.4623277180918391,0,0,0,0,35.268091343376284,7.380849983804945
56.0,14336.0,14591.0,14464.0,144.64,0.0,0.00390625,1.728091475201362,0.0109400086582404,0.0016591547488524162,0.00916726087733591,0,0.7936365436916883,0.7936365436918336,0.00943289954106846,0.09712311537975118,0.1968698362855407,0.07867027069626402,-0.01343837409234255,-0.0070761916738512,0,0.36982693894335816,0,0,0,0,33.47086769114931,6.473497358421376,0.00390625,2.1513112967268153,0.013097570668887542,0.004473193050166915,0.009323671469190305,0,0.8171192213165873,0.8171192213167204,0.009599877235542138,0.09797896322957361,0.1791681885544596,0.07899800974918278,0.006489036759305299,0.02258912914016395,0,0.4995393588257426,0,0,0,0,34.0028630820002,7.39054976820575,0.01171875,1.2860032635681395,0.004118048198590391,0.006349469349872955,0.010180822972700733,0,0.7817127211599977,0.781712721160136,0.01088974805678454,0.10435395563554138,0.20785392422068352,0.08263169549727237,0.010985606050393351,-0.0032668953950710502,0,0.45375451416413204,0,0,0,0,35.25509404694422,7.167608970793244
57.0,14592.0,14847.0,14720.0,147.20000000000002,0.0,0.00390625,2.007391994270571,0.012398442066904419,0.0029871863775864393,0.010042227615206298,0,0.7912106333815014,0.7912106333816399,0.010369470269475541,0.10183059593990178,0.20641196148993288,0.07993626494570696,-0.008608053411015396,-0.00066842054225795,0,0.4793303960675645,0,0,0,0,33.94019861621539,7.091656388521153,0.00390625,2.076316356289518,0.01240350620922102,0.004394414581826344,0.010018503032160472,0,0.7940302219281938,0.7940302219283215,0.010952472363291941,0.10465406042429477,0.1913745340125238,0.08229115981264319,-0.00633994503879921,0.011152136139263101,0,0.5153642295722635,0,0,0,0,34.41811334223457,7.5722153209604555,0.01171875,1.2563659746585336,0.005177640593644556,0.0053421023582559376,0.010835839693726082,0,0.7867685789724642,0.7867685789725999,0.011288605404188648,0.10624784893911333,0.2116262120348374,0.087720732433167,0.005510228332950146,-0.014536012145113651,0,0.4617275142774696,0,0,0,0,35.625195023665285,7.574999164856789
58.0,14848.0,15103.0,14976.0,149.76,0.0,0.00390625,2.354281392315833,0.014742536225635833,0.0020751458994450814,0.010469164427245005,0,0.8139067344631853,0.8139067344633164,0.011084322840856791,0.10528211073518991,0.21340822751814517,0.08239914329174862,-0.01318607497563377,-8.389305997669985e-05,0,0.3997209505999641,0,0,0,0,39.13298699348028,8.30059837342092,0.00390625,2.5616446741595933,0.014900552365786059,0.0055114031363627325,0.007815892712841256,0,0.8451949300926161,0.8451949300927464,0.009287483589602526,0.09637159119575917,0.17622888478823331,0.07521176753680356,-0.006853878587348823,0.01323245317308285,0,0.5915632086972533,0,0,0,0,37.056093241945234,8.2298125907393,0.01171875,0.8436553463790085,0.0032770243070031034,0.005775893232707408,0.009577032034206429,0,0.7712618817743788,0.7712618817745233,0.010284581962339499,0.10141292798425405,0.20199593699980034,0.08125313217682102,0.0010513729719229953,-0.012627538347741399,0,0.3865452769275906,0,0,0,0,32.9967679182398,6.44635514185293
59.0,15104.0,15359.0,15232.0,152.32,0.0,0.00390625,2.0825631158892026,0.013112789099100575,0.0028705920696748205,0.010241526942914239,0,0.8193193071720387,0.8193193071721755,0.009972107755220562,0.09986044139307898,0.20241843222994496,0.07806992181166975,-0.0032462794191733604,0.00054002676158505,0,0.5488883132484391,0,0,0,0,35.52305920301674,7.721851047663387,0.00390625,2.1824435680290195,0.013186282901224287,0.0050382022676577504,0.008392908124268489,0,0.8233837607911593,0.8233837607912916,0.009528932518342602,0.0976162513024476,0.1785049192483944,0.07739029735748088,-0.0037122761697491527,0.016056236239928648,0,0.5452686721268517,0,0,0,0,35.00755322305221,7.574793320257536,0.01171875,1.2175079943354592,0.004403795268485403,0.006548361603212563,0.009666810249521826,0,0.8127201129095947,0.8127201129097439,0.008891906159117266,0.09429690429233224,0.18782212403597678,0.07632012447358029,-0.0024006346241470314,-0.0381422650764965,0,0.5534818435127477,0,0,0,0,33.73864758155383,6.705215098049837
60.0,15360.0,15615.0,15488.0,154.88,0.0,0.00390625,1.7250541571888018,0.01088496881315352,0.002696959112538926,0.008684505170256344,0,0.8026639664820872,0.802663966482229,0.009673481952157854,0.09835386089095767,0.1993645736748121,0.07838086065894972,0.0075098814509220735,0.01393013593729355,0,0.5163212358441127,0,0,0,0,33.53510488466561,6.957225105920747,0.00390625,2.463510211035471,0.014227270473593132,0.004825216692707834,0.009539167346084365,0,0.8378241528691676,0.8378241528693003,0.009159323891363636,0.09570435670001463,0.1750087535273678,0.07371093272139376,-0.000781409370547801,0.015160908673138001,0,0.6102331265783827,0,0,0,0,35.123399739848814,7.8426586644511005,0.01171875,1.292528180408673,0.0032031260348028344,0.00610979452850913,0.007829182475255762,0,0.8146907850683195,0.814690785068469,0.008776192621360167,0.09368133550158306,0.18659602399975142,0.07395066132349731,-0.000428868707540192,-0.0157147980827636,0,0.44582619478511765,0,0,0,0,32.646303324527544,6.681059690142634
61.0,15616.0,15871.0,15744.0,157.44,0.0,0.00390625,2.2014256889900135,0.01373907330226343,0.003421658774471992,0.009514112607023856,0,0.8126869141659955,0.8126869141661313,0.010296815423972995,0.10147322515803366,0.20568756620005238,0.07913635231504036,-0.007994850777319564,-0.00107251211155765,0,0.5289041791455629,0,0,0,0,35.810704616899955,7.731730254157149,0.00390625,2.5180915475690924,0.015240605224546221,0.005417143196009451,0.0077088223029639575,0,0.8408148265106477,0.8408148265107779,0.009419128660345215,0.09705219554623798,0.17747346469169537,0.07710488719877018,0.017174765821444213,0.05132440978829925,0,0.45101337297148564,0,0,0,0,36.70608830490434,8.160987889822565,0.01171875,1.1760074096457667,0.004517907993640431,0.004895090427663542,0.008493196199985668,0,0.8023799046921334,0.8023799046922836,0.009004760437997084,0.09489341619942389,0.1890102662580732,0.0732860454925075,-0.00585021399114595,-0.0243973680493708,0,0.48123289630479943,0,0,0,0,32.63127793636214,6.460460827393559
62.0,15872.0,16127.0,16000.0,160.0,0.0,0.00390625,1.339964888924201,0.008663988046773118,0.0018711268435937147,0.007924726880382031,0,0.7769203262044327,0.7769203262045804,0.00954357000406977,0.09769119716775801,0.19802134556491682,0.07806883050421468,-0.009626116348025258,-0.007492239209445899,0,0.4056474712269381,0,0,0,0,31.76144739012112,6.002453841361527,0.00390625,2.963524387334795,0.017108247872912118,0.003116296233387796,0.01139615395286959,0,0.818437853100202,0.8184378531003258,0.0110288311800437,0.10501824212984952,0.19204049101327333,0.08471816063860076,-0.0014189905242724468,0.026300115972667397,0,0.4901706696595473,0,0,0,0,37.297923136365,8.50373899679502,0.0078125,1.0471177810905814,0.005715679150838307,0.0051289135630392755,0.008016712220992251,0,0.7921447230456143,0.7921447230457526,0.01077218846967638,0.10378915391155465,0.20672894286255217,0.08381447657714262,-0.002147522547938416,-0.01832226633135035,0,0.4598627571438711,0,0,0,0,35.7533995982856,7.396079472959672
63.0,16128.0,16383.0,16256.0,162.56,0.0,0.00390625,1.7876309984537335,0.011607804827081382,0.0020677436483526575,0.009908691641725352,0,0.8179755461158368,0.8179755461159806,0.009002546305989583,0.09488174906687578,0.19232655719748437,0.07555234512467934,-0.008845469410830312,-0.0047454782858385,0,0.5196934696506296,0,0,0,0,34.024627237821726,6.964441326214256,0.00390625,2.7860502223050565,0.016734187875032974,0.003676207379618657,0.00815419633293886,0,0.8258917838991255,0.8258917838992564,0.009687983428740452,0.09842755421496793,0.17998849968662212,0.07947042712516635,0.003214942043637505,0.02490877305575375,0,0.5090371626366158,0,0,0,0,35.81591043072996,7.7951814409272195,0.0078125,1.1060774909898,0.006305322807804527,0.006164585061487925,0.01088437632872389,0,0.7847847585970078,0.7847847585971492,0.01036421645705194,0.10180479584504819,0.20277646584651218,0.07691801232000808,0.0013563134647828212,-0.018162738080991947,0,0.5008280876400822,0,0,0,0,33.95321963295924,6.902965130966864
64.0,16384.0,16639.0,16512.0,165.12,0.0,0.00390625,2.1312136322087047,0.013247456469868097,0.0028750267315312866,0.008108396660763632,0,0.8337123753596641,0.8337123753598077,0.008667249785869044,0.09309806542495415,0.18871100692196757,0.07448257438943606,0.0068300147946012725,0.01170029006041905,0,0.44248526179714626,0,0,0,0,35.33656761838755,7.250713826832742,0.00390625,2.8845470024601596,0.01672730201749486,0.0036466272762969167,0.010148736431081141,0,0.8313171651770143,0.8313171651771413,0.010143661007232081,0.100715743591715,0.18417277284269473,0.08187547962666103,-0.0005695178026481826,0.01205535076011955,0,0.4688652885683358,0,0,0,0,36.69148496001801,8.342630182816894,0.01171875,0.8598215024866339,0.0037855267090960137,0.004554542797737272,0.008384987399809219,0,0.7817782046980339,0.7817782046981728,0.010891468153830653,0.10436219695766591,0.20787033942156324,0.08258290429267298,-0.0013715422807735467,-0.00830872502715645,0,0.48841279845892416,0,0,0,0,34.10512493958299,7.170661567892163
65.0,16640.0,16895.0,16768.0,167.68,0.0,0.00390625,2.035131760074777,0.012670097236986267,0.0022592869641415983,0.009892627981447494,0,0.8082853766510699,0.8082853766512066,0.010225417545772837,0.10112080669067487,0.2049732093170215,0.07826211799102502,-0.0019619531984312044,-0.007096715880059249,0,0.49806906468554435,0,0,0,0,34.97369433208087,7.539336356101616,0.00390625,2.7164629603701096,0.01674513327025305,0.004925218511737995,0.008808025216577545,0,0.8250751559967604,0.8250751559968871,0.010369670049752014,0.10183157687943369,0.1862132295111419,0.08065376420993112,0.0012019465897603332,0.03035721987513825,0,0.47536433772677233,0,0,0,0,37.72122724490702,8.275545231712485,0.01171875,0.9685653089007907,0.004087198150926065,0.006652081241038377,0.010041945589333474,0,0.7890544901621628,0.7890544901623007,0.010902797749716992,0.10441646302052657,0.2079784274576027,0.08295383328449883,0.0011062532398439656,-0.023604395442787203,0,0.4963816387875552,0,0,0,0,35.42102842496392,7.3911557573221085
66.0,16896.0,17151.0,17024.0,170.24,0.0,0.00390625,2.176489892675593,0.014144748082132248,0.0037449670969427903,0.008974660565188168,0,0.8169891922692215,0.8169891922693617,0.009427616329463408,0.09709591304201948,0.19681469678805974,0.0764826966901104,-0.0038620266187219046,0.0134939299354732,0,0.42508313584186896,0,0,0,0,35.083243619284644,7.252089775870469,0.00390625,2.506255159016674,0.014885566681818091,0.003400907759254025,0.011948378024097053,0,0.7969286042324946,0.79692860423262,0.01130174237002658,0.106309653230676,0.1944020161814062,0.08475603000053841,-0.00020380655099142692,0.02251554008675705,0,0.5607711647644077,0,0,0,0,35.76706238132126,7.927966681201328,0.01171875,1.1930054475490757,0.00360788320779911,0.005395362085473603,0.009143203803764972,0,0.782612323787998,0.7826123237881435,0.009936981293974075,0.09968440847983237,0.19855304343723307,0.07731479134703949,0.0003819220680299773,-0.0053149506608757505,0,0.4581412527733274,0,0,0,0,32.34096215310514,6.537468741241949
67.0,17152.0,17407.0,17280.0,172.8,0.0,0.00390625,1.899782026529,0.012099334669401876,0.0025236012028688267,0.008334260510438302,0,0.8139210046748051,0.8139210046749494,0.009034545883155179,0.09505022821200998,0.19266806664753042,0.07524950475736879,0.00019456777292984478,0.00153871763901735,0,0.40588883514457647,0,0,0,0,33.73548719479501,6.850238524758691,0.00390625,2.547893157985687,0.01524108008985602,0.004292214572418535,0.009148748131253414,0,0.8275633207207211,0.8275633207208511,0.009790111628467862,0.09894499294288651,0.18093470851057009,0.07943751884469658,0.0021411262185314327,0.03700198441805415,0,0.5026806599615931,0,0,0,0,36.12350990505185,7.937133810447666,0.01171875,1.1307710331935015,0.0033043269668543577,0.004806048501557547,0.00863174518090934,0,0.8170420094045516,0.8170420094047047,0.008371238387096771,0.09149447189364378,0.18224019311746936,0.07215873553632661,-0.008949065781050574,-0.03362965969194715,0,0.4634019814307573,0,0,0,0,32.85690443977593,6.443746570336209
68.0,17408.0,17663.0,17536.0,175.36,0.0,0.00390625,1.5347371982453437,0.009363259593123986,0.0012741081888979374,0.009325338867579032,0,0.7847582329732138,0.7847582329733549,0.010115764868034647,0.10057715877889296,0.2038712278271259,0.0808329497415034,0.0020495434925440134,-0.0025673824177532,0,0.4592876106343587,0,0,0,0,33.63055647053426,6.700678275416614,0.00390625,2.624454059740258,0.015657371550376855,0.0034847802153119495,0.010924842036177983,0,0.80914580981554,0.8091458098156673,0.010682369937193818,0.10335555107101804,0.1890000287005775,0.08361547143618599,0.0005410443244344941,0.019420180176002798,0,0.4524739390149485,0,0,0,0,36.693314028306766,7.919383908565225,0.01171875,0.7544054296012112,0.0023301092465840673,0.0036560249963708026,0.011273894911891348,0,0.7627944291526649,0.7627944291528064,0.010815784358342843,0.10399896325609619,0.20714684456388716,0.08300330970196072,-0.006883944493456057,-0.02012393028931935,0,0.4987928122248846,0,0,0,0,32.422631457936475,6.569109936925171
69.0,17664.0,17919.0,17792.0,177.92000000000002,0.0,0.00390625,2.0241996530093713,0.012635804968910208,0.0018302558218223138,0.010108057269949563,0,0.8175727341027882,0.8175727341029255,0.009978990608730861,0.09989489781130396,0.2024882758442938,0.07778831605579212,0.0035210200770516356,0.011111615947644149,0,0.4501861247508703,0,0,0,0,35.38650642508041,7.669278268280053,0.00390625,2.600095546504642,0.014711543207103085,0.0027393932378309287,0.00844874654624994,0,0.8323298368964128,0.8323298368965528,0.008316434095609499,0.09119448500654795,0.1667618246428665,0.07465177841419872,0.00464146245292902,0.0360768738294141,0,0.4651572539610827,0,0,0,0,33.864927355860274,6.912568641981321,0.01171875,1.1051605457716691,0.004659548514562468,0.005957728414214185,0.0078017820476776545,0,0.8305383373718456,0.8305383373719956,0.008445088406900128,0.09189716212647771,0.18304227814270982,0.07131617888331643,-0.013625507909696508,-0.03739650362176365,0,0.5529720446545207,0,0,0,0,33.456454835711156,6.945819932498547
70.0,17920.0,18175.0,18048.0,180.48,0.0,0.00390625,1.7552541269418622,0.01159413156132038,0.002717644883282257,0.012222896207529619,0,0.7838231663389492,0.7838231663390818,0.011360301938980515,0.10658471719238417,0.21604862799304372,0.08652141052120683,-0.0026788028899289336,-0.011380497325247,0,0.5057733137920244,0,0,0,0,35.30562321001193,7.541661604537729,0.00390625,2.646356517957802,0.014949515587018927,0.0033327986216675604,0.007411207158053066,0,0.823652369196023,0.8236523691961585,0.009120983038457094,0.09550383782056664,0.1746420768121071,0.07630152252826045,0.0007858278387987763,0.0156493303408437,0,0.42440075662191334,0,0,0,0,34.73450933218112,7.254942499773831,0.01171875,1.1549615634646953,0.005041201801465223,0.005575614763844473,0.008045530622605315,0,0.8189830330639778,0.8189830330641313,0.00826675904267815,0.09092171931215418,0.18109937511066643,0.07191294881668808,0.008611251092862648,-0.0201031250129143,0,0.46315130627949136,0,0,0,0,33.010175262636906,6.424989045451382
71.0,18176.0,18431.0,18304.0,183.04,0.0,0.00390625,1.9425171217718908,0.012199137303256771,0.0023767237138675895,0.009061724450216182,0,0.792206125971287,0.7922061259714299,0.009642796828700805,0.09819774350106424,0.19904812166573607,0.0796667967418033,0.004553248614346021,0.019568666087342,0,0.41858004719456937,0,0,0,0,33.45383692834583,6.588204381790968,0.00390625,2.587944969638266,0.014714776413056633,0.004249187372253933,0.00786419941695374,0,0.8283211167771487,0.8283211167772833,0.009105811295123308,0.09542437474316144,0.1744967675011452,0.07770639814300356,0.0019891281249813653,0.025584124028283597,0,0.4546615584680507,0,0,0,0,35.427236393724705,7.426543458035504,0.01171875,0.9307243701915099,0.005004583164622964,0.0040669043604908885,0.009214280454078306,0,0.7743310723287826,0.7743310723289256,0.010397443176774171,0.10196785364404887,0.20310124705093002,0.08281436680829783,0.014590135494805458,0.0018267169560799,0,0.4112623939805567,0,0,0,0,34.35292582890368,6.616404281227875
72.0,18432.0,18687.0,18560.0,185.6,0.0,0.00390625,1.8778049900555636,0.012427216024642068,0.002849234625574954,0.008386385608117186,0,0.8202458428877886,0.82024584288793,0.009289319347261056,0.09638111509658444,0.19536579192185138,0.07846267770690725,-0.0027067281406056923,0.014835666119019049,0,0.46200611917981643,0,0,0,0,35.5890411163357,7.259117047932293,0.00390625,2.3955636002179057,0.013763377113807772,0.004916792760076536,0.009315347000420608,0,0.8076799284623503,0.8076799284624803,0.010204584621622138,0.10101774409291735,0.1847250228457508,0.08051386366440924,-0.00565479834607991,0.0043543074256911,0,0.544012424665738,0,0,0,0,34.57214102500112,7.507699484730123,0.0078125,1.0230314141672983,0.00574598405393768,0.005169847662602545,0.008378126615935184,0,0.8159087865411744,0.8159087865413178,0.00962913251224867,0.09812814332416908,0.1954532489180653,0.07760638753941063,-0.008981448897950266,-0.0241618073629146,0,0.5291852247295968,0,0,0,0,35.15689984563537,7.339667203338811
73.0,18688.0,18943.0,18816.0,188.16,0.0,0.00390625,1.664487629609944,0.010317151309425622,0.001472423093018475,0.00967692560628172,0,0.7831642337438374,0.7831642337439777,0.010273191547433603,0.1013567538323599,0.2054514772862269,0.0818108784472181,0.0013072956558401218,-0.00396258297932825,0,0.44043774159284294,0,0,0,0,33.86138930620203,6.765126721145815,0.00390625,2.1979696706826384,0.01270618955441899,0.0028036399212467682,0.008477730805074963,0,0.8108337333376052,0.8108337333377428,0.009163392824838044,0.09572561216747608,0.17504762211177016,0.07610236367361656,-0.005515452271919522,0.01522225649906215,0,0.5138585963654961,0,0,0,0,33.13063039262029,6.783155144995672,0.01171875,1.266875445669967,0.0053472769632667725,0.005304286084378847,0.010058534820903988,0,0.7933318533857597,0.7933318533859032,0.009999591968986088,0.09999795982411885,0.19917758015898643,0.08000934750095282,-0.0027662645623473953,-0.0071278777130458,0,0.5062587122799458,0,0,0,0,33.50974901501183,6.906046944162535
74.0,18944.0,19199.0,19072.0,190.72,0.0,0.00390625,1.701419846594621,0.011091071005078255,0.0022192171928810452,0.007736858126195296,0,0.8153204552007834,0.8153204552009228,0.009605026206762353,0.09800523560893241,0.19865790562849836,0.07516913734231108,-0.0104426290939683,-0.01365003202453945,0,0.425059202516875,0,0,0,0,35.110253710654646,7.326720036706287,0.00390625,2.5712036631692454,0.015160545490431606,0.0031081832024227713,0.00869390468024695,0,0.8093089670860154,0.8093089670861517,0.009305728082056233,0.09646620176028614,0.17640189339034207,0.07754740413818406,-0.003510631492063456,0.02291437805962575,0,0.48370504685456406,0,0,0,0,32.70446752686289,6.844960074054503,0.01171875,1.0367530719724227,0.004224084845385547,0.005763777327217435,0.009033679738845508,0,0.7958284021543266,0.7958284021544697,0.010016246370506594,0.10008119888623734,0.19934337709121008,0.08048495357111951,-0.0029758873142754425,-0.0166593719921064,0,0.46622416920471027,0,0,0,0,34.147058645545755,6.993338819147008
75.0,19200.0,19455.0,19328.0,193.28,0.0,0.00390625,2.256042277410385,0.014352646551839616,0.002602689048506007,0.008317342475498053,0,0.8399122208602819,0.8399122208604202,0.009295655612692614,0.09641398037988377,0.195432410284713,0.07658079975066606,0.0014388706382743519,0.0178505673573897,0,0.47048416267498444,0,0,0,0,36.663518353903235,7.9305053434885515,0.00390625,2.5463722552717454,0.015020569667418503,0.003828687389275344,0.010501238865044499,0,0.8163929313614279,0.8163929313615576,0.010038752483643509,0.10019357506169499,0.18321791491646192,0.08073170375570124,-0.00928292648912071,0.0149350175046476,0,0.5465453140980151,0,0,0,0,34.95056674663452,7.705766746183384,0.0078125,0.9559388234979418,0.005229024992698196,0.005523117775471217,0.00887892913225269,-1,0.8068772089878377,0.8074036633547685,0.00863890766733862,0.09294572430907523,0.18513082153442836,0.0738342284769134,0.0016124043360521562,-0.01679905143429945,0,0.43430835687002967,0,0,0,0,32.469190606580185,6.314298583451501
